dist_20_0,dist_16_0,dist_12_0,dist_8_0,dist_4_0,dist_20_16,dist_16_12,dist_12_8,dist_8_4
61.78085779658825,65.74028400382346,109.55883805841158,187.2588004690893,84.84102194937113,18.638222086315206,46.90298479797507,84.26410523237575,102.77858434937639
74.1884638493085,84.10631878307663,107.41282704947292,174.85012613247883,88.16612237818778,11.860643030374886,28.330615620616292,67.43867759349706,87.245221037415
64.24806330131186,70.38151802361651,93.31831264916244,174.07870933407202,79.00691326682075,11.579849517175917,25.82575938427302,80.84436931901685,95.79881995225365
62.21250148006689,65.77498163441156,80.27055649685636,172.82664845946002,66.89031132095282,11.591258449362922,19.84617450325569,93.0913885996396,106.08849669258511
64.79082595671855,69.81419029580229,83.16937502587564,171.58431080689945,76.50177321418474,14.627692724350855,19.86098794348075,89.11334533146024,95.44952237312798
66.22081539582345,71.2698388874086,98.80676471560011,181.26644714724063,70.2058251442345,11.711477604062605,32.69238754522098,83.74804548500973,111.24253244978982
69.01738497116175,74.68751329014498,102.13629256540798,179.31385086825105,74.35896995502327,15.143456888729059,31.330344117385494,79.41270736662472,105.40481889327069
64.97836921966058,80.10037450693582,110.13752502703075,180.47483956344,76.61807343767924,17.270235879842854,31.817282584665875,70.72903114140526,103.85686287082316
69.11811819713296,78.06332507801476,121.07771366631917,184.3573829017529,78.56656662622079,12.786714492403224,45.604536965477934,63.33460415268454,105.80485090803398
67.50184993360077,73.45280052374417,91.3239455874486,178.86113942806017,77.39909923628976,11.084822143939077,22.885729566654906,87.89804001603407,101.46586419057073
72.30766440721628,76.36943143837588,98.52293611218475,180.68864747682278,79.8964613911662,12.344253899397023,27.13462624426311,82.43140038163493,100.80913777118295
68.99217367575258,81.68029449789731,122.31149510993707,183.56700403491746,84.3630756431354,17.18777372532404,43.07207170233213,61.26883214612041,99.20454639894528
67.10986287114666,83.55609878584018,127.14161087077834,179.26221536278808,85.79162605540833,20.000046805244875,46.55812967061615,52.36467031245606,94.84849438314082
55.68958040359925,64.05530258995603,95.20489292983507,184.11075454139788,74.67812842584785,19.899816860236033,33.75189888966972,88.93413331323707,112.03807236260926
57.23197739070051,59.41979774671155,88.55584698479697,177.73969616733726,71.29272260193038,17.547003533112594,34.58428663899269,93.03442498177415,111.72059990104977
73.89205627121775,69.87184377458402,103.11307701631507,173.40588002827315,72.04249206258913,13.239447668883374,44.03510828373016,85.81803865964159,109.82538569049903
69.996798831433,62.675490453930884,82.34721393191425,166.27118310922924,60.13955760977525,14.099524040780683,31.32912915822607,92.63103613402886,112.99483844420308
75.52412537111755,65.51775291800406,82.43632012464727,173.26123863417246,72.38768681439491,11.689704373345709,30.271528533991265,103.90625524227382,113.28811595903088
74.14173930725136,65.29631569175083,83.37750580009197,174.72370128049,68.09939260445526,12.21490103014853,28.787389141753025,109.58365404865035,120.38060584939346
78.62123269968791,70.30315298430642,84.88237769452216,178.47235541082912,75.20318979301241,13.424643548623305,21.904780708928055,113.71186147872926,120.66009965047282
94.75142132099393,44.33192925277814,46.80079976530042,112.86377806300199,49.641225763272374,53.698132950693406,5.974206508768108,87.0990288494461,86.83359400163873
97.6563189135356,78.0712961147107,99.97246376994673,143.31350808341213,76.09665183750172,22.584160222177644,29.52555462065162,62.239122101100925,90.92560996440763
68.72064138080322,61.970920103516164,147.81403181607232,127.10702027205765,71.58618486849238,9.280565462237142,103.22122621642811,28.957786211906555,74.17365674339793
76.13281204354891,62.977741510537335,102.21672128925458,166.33738976348428,62.28125599396189,18.865843349648067,50.98946704877143,74.85037901504901,112.44340286969104
66.16679477106445,56.576067837132236,90.28678323606444,159.93636465368732,57.85357936093183,16.451168683034034,44.47876486129526,75.64389064686794,105.23638591177962
