dist_20_0,dist_16_0,dist_12_0,dist_8_0,dist_4_0,dist_20_16,dist_16_12,dist_12_8,dist_8_4
62.435022323784274,57.39995322766991,168.19849124431832,163.98546061377758,101.2819464866004,21.98676147576835,111.04066090375633,72.63580664936903,67.76014997369728
45.56876344489896,47.49644085130441,176.79354433822647,168.1691420746668,118.04866883710888,15.00597071262079,129.30659729256004,60.31272394477803,56.401266262233364
47.447392699159955,46.59401133225676,171.56033148403966,169.75770520191176,111.07886448776772,17.24913561152443,124.98666505604496,73.5463043691019,64.79550784868412
53.1682116239697,56.31467138614045,168.4483719130901,183.3323994703663,89.0752012511349,10.438489515567156,112.15045722898238,90.3902423650435,94.42263755806366
48.39052979206736,48.36935025980057,164.1057496767857,180.2329639571338,93.73701649257549,20.03922643386467,115.77198788693727,88.97558520013048,86.53604522340234
43.450041994438855,52.94122455849833,170.45031579209865,184.04055499363398,91.13371111176023,17.601926942936206,117.81749605324981,95.97746700600072,93.81016334172217
49.62698776739383,50.41547879182228,162.16547581736464,174.4995868838627,96.90644496781026,18.926194894943517,111.75062803613245,87.8768330846622,77.63175350307867
46.20296790283319,51.676038058127574,168.34187471143272,176.82924392286057,98.23036222570244,19.87330177659886,118.49907480717232,95.46506070400252,78.61949863007133
43.40622213288121,43.19633573354902,163.62021517174816,170.9098952573075,90.15374279468057,15.24337888305491,121.14358446389032,83.45308474748475,85.88256603095178
63.407171162137345,59.80522619292927,165.4884095950346,153.55492205364013,107.51190711592581,18.031320034935835,106.10158649272026,75.57949136972152,48.7352175841413
56.814767813482824,57.30248356407062,164.8187867443473,156.58715334379195,100.73996368230506,12.918446823883526,108.21160528056996,77.03420203904739,61.025254259487085
55.56040817566079,50.79667292610904,177.60827769780718,166.68334431615526,111.16501266099193,16.019406345256588,126.94273505997897,83.83902947534813,58.25549947961034
56.586563089243704,42.8522566350748,171.9198153264455,174.6781523247292,103.01119468914776,26.07454859214653,130.03814297980284,87.46692303310286,71.75194159485963
58.12417362148725,61.20145904906014,176.0662795995345,177.71557271885703,101.99690447556702,20.8840888747715,114.86880752438206,88.04990279855662,76.52026284366097
54.19227046462801,50.90368592058988,175.89744448171209,181.70372623117683,91.10530026022026,21.247386230210196,125.026251563871,89.64947380381288,90.65386949016869
50.161653931085176,45.89224146204147,168.00952970886823,174.56067856835685,93.569442629395,18.913186282521178,122.19125527550136,81.50474242515061,81.32412374043992
