dist_20_0,dist_16_0,dist_12_0,dist_8_0,dist_4_0,dist_20_16,dist_16_12,dist_12_8,dist_8_4
120.76165067388492,108.5305813017121,129.03449793193627,113.85328418090354,110.1644741324521,17.83321271410671,22.620924785197403,25.469403658404545,9.645840969832127
124.02529710240015,119.39159501178203,125.55060635284164,119.58034011542671,112.1980066094151,11.54634901654384,15.215033775370298,16.841231650873038,9.082817488972509
117.78120510648989,109.4914475835021,127.33151830804931,102.45927011278793,101.27385723338485,8.423013472745836,19.90790047641708,29.55867931106768,11.028968082160109
124.63674634738368,114.38630443616901,124.50339634851629,110.62836686896621,107.31636954307106,12.951687767554862,17.060060621227315,16.793963804890648,16.343905132959357
115.13531460962551,99.57666286482575,117.32588791802672,85.47915248489784,107.36615820588567,18.216443196728296,17.755366519014654,42.5482262084788,26.52972487829267
106.20418066346917,87.75422967491528,102.26328069409658,73.09884993630472,95.74211730209947,18.457272502795856,16.160000954100994,42.02585571164411,29.036915281842564
126.4633782229991,114.36005269128621,110.4358233425076,93.29500817047452,110.1864716108926,12.457139139325092,9.442435398090629,29.630681363337278,28.353414387637827
118.63948739083231,100.72280393463978,100.82357383819522,84.09001136836365,100.75586598416781,17.949088152038296,6.836419779526648,27.185559836226897,30.786131301784554
120.91065447441616,119.99085248137717,118.1052347159985,89.75035597828882,110.46328766976178,1.3570442234611189,9.467107281115533,41.25709154651855,27.734113275785667
122.67327539231384,122.34289189480799,132.79606604775688,93.06513054931192,116.32854193489689,7.355244434976495,13.742023726598484,41.827022349154404,38.133645846042434
123.01178896060985,122.58588439853345,128.51208025355288,88.94360903523126,112.68135792196438,2.622561549166575,6.710299928549788,46.53515617195059,29.51635981985714
119.21516781502147,111.04034665016039,130.35009682446582,80.28126588825714,107.1261521958321,8.181297287874354,19.425142178653957,56.79232998379317,35.67941719196749
110.63796907951611,110.94541692122274,133.01393574365107,88.76178683915774,114.65773838891539,3.069122142520725,22.07018046741532,50.89581803912249,32.22580955761522
89.3766209946277,85.54608441166786,132.31727593773073,69.04969601395759,106.19140686408817,5.279134187514107,47.22784849463047,69.45213652204993,43.809771868204535
104.81149295033899,108.60006293593763,127.92885379474147,81.55911650725182,106.39343648151308,6.403771628315125,20.970434170411338,56.76157344917574,32.41214297053092
107.18268202429616,116.9243601586985,132.05204350391267,98.55700702499323,119.53349268436348,16.28970859354043,17.569850962507015,38.405081907312315,27.166859899932106
109.56684629171389,120.74608357503804,145.24818454009943,106.67432930163032,123.15259305276338,18.361909484059936,24.768438660189382,40.51652151235292,26.971610619230795
113.09845439666691,122.07189104487637,145.269668538867,118.21349107056156,120.64306452315071,17.63899812137204,25.41071983164551,29.740718329732797,15.769534320657664
111.44660396635103,112.46038155330969,127.92689457923288,123.0959656049971,114.78767679145528,14.164639933764672,21.992131318485143,11.052068714886609,19.900164842781397
114.3568307538002,118.31143972188188,137.84113688732893,125.62811578832282,121.20945395715735,14.996553093117553,22.909371815552724,16.196361478937487,18.490333538742984
109.41053425355581,107.63554253646325,128.25205907130803,122.91034638412437,111.1191035426649,17.55592821798014,25.884481382939573,20.476331776393128,14.537583105029837
100.62942989023955,102.07265016372554,116.49434419523938,112.63168161069582,109.40164040206439,19.57997652195286,20.052335315421622,16.67527812138014,12.868799220164084
