dist_20_0,dist_16_0,dist_12_0,dist_8_0,dist_4_0,dist_20_16,dist_16_12,dist_12_8,dist_8_4
58.96614678623861,50.75504266114364,78.00614406491287,187.49126539528524,81.16653114792318,16.1177342092341,32.68776033222503,112.21257003489032,120.89849056475283
70.34802081128683,62.70380476841326,88.80923781078732,190.99699403309862,82.62588044562541,17.614651275950916,31.00283013489532,103.77044032069652,120.45442104637355
67.20111267661328,69.53906063235094,165.89479604788494,197.17725044320537,88.38070987801677,18.546007709399454,100.51609588967682,32.306349516653945,122.85064278934225
71.00589222106726,64.12811077255067,143.43341838610303,191.8227786039281,83.10004466606694,18.595947762020746,84.4620986716656,48.391954549048556,121.17478708486291
66.0572849492171,61.43526516235673,157.5096034412058,188.76510658475513,76.4611412636273,15.958276262079153,101.57713547582263,32.44326031530952,125.32868580673329
65.97180167710043,63.07493113031497,164.06947933930468,189.63855252588547,77.31593818019519,14.9402821028577,106.13236795029556,26.93322043485447,120.67693084627491
68.93108733476136,68.93172754503468,173.80424785720135,194.75414327485544,82.25067811951747,15.012074757065134,108.39035358567877,21.82788878865598,120.02175113081564
60.23328029655223,60.200062540265215,154.62585742495085,187.42927047387016,75.77894120603116,15.06671197867189,97.59503889622106,33.97364978821371,118.63905907536378
65.02525815934534,65.98150529574175,170.27533887408987,185.87127658002072,77.58262167199734,15.922188325755672,108.67443957436365,16.625400952389317,114.1491598321595
63.95254880199735,62.55308210994536,172.32901231450282,187.668503957817,76.43534638364852,14.978909277310446,113.34735945495773,16.934022042867866,115.08472509798133
64.04533800501974,65.88452288833965,186.5750826647647,196.08699868885947,89.84558933191651,15.447410805142427,123.4484310522172,10.5902769405478,114.94880009578027
61.11578743134873,63.17816832907567,165.81362376270576,187.99632322619328,95.39618460629109,14.573377781602607,104.95286256774675,24.78026893211662,100.24588245751117
66.40907045453207,64.00737417956637,121.16681572086264,189.28312174982108,93.71344475974279,18.50164328698745,58.95778629310336,68.81361762503401,100.09605365465181
69.42143298565166,70.33413287404491,165.08235026120894,180.96304255644597,102.75561029161673,16.770707089064583,96.76340087840445,19.186622452986214,82.43229192377906
71.09165336613164,74.4374553969858,175.90986172877402,188.7697371434453,96.74809318462515,15.091921760548283,104.78975565818732,13.207610314069735,98.73870320134942
70.67106845783029,70.94459961297385,164.80838326485082,189.01492210437405,98.23794164908074,15.862074926874573,97.22415344915832,25.146731063410513,98.00725486804346
63.217170314927436,65.99298317084447,160.366604170715,175.89335002084093,81.04323322119825,16.490799467814238,96.80889758462806,16.91188665437699,101.08694097829122
