dist_20_0,dist_16_0,dist_12_0,dist_8_0,dist_4_0,dist_20_16,dist_16_12,dist_12_8,dist_8_4,label
62.39315689549961,51.06877897440633,64.52554342893869,113.82790639014988,131.28549426663216,34.10946994481523,21.155886895178625,50.23843856825609,18.756348516818907,0
49.34403325755011,36.11166899016959,44.089830074328134,107.68434772878916,134.01799781084065,32.56119418615585,14.314208440614635,63.66027803065614,27.66788159493059,0
44.784276833205254,28.50919117255893,43.4783843626725,95.73741254550224,138.3210244692583,29.379810165175506,20.796569920618698,52.259071894247036,42.58975000332283,0
50.6350491907785,36.69814204499442,46.62329616361842,91.3118750907527,129.39610099183665,29.74496325587083,19.213139100857546,44.89496005774856,38.141584533294896,0
65.08758472188886,47.45921112969021,51.173041989175616,88.56360806154314,135.15189625966335,29.945713551159333,20.74962018581384,38.69910085954611,46.627440126992475,0
50.76744956755906,35.612943797248285,49.75633480485965,88.46504956070248,132.3543601403822,29.068633785216228,20.42797627785453,38.80581240211105,44.05298280415984,0
59.98540009542677,46.30253975496726,57.315615307237046,90.01558498634506,131.72893918765195,32.606270083310015,16.65889721762099,33.039589219334175,42.004015700060116,0
56.30345968132432,40.54949648793257,56.637428363331814,103.22765642166328,145.43827796982202,32.64319171108719,24.041756481649518,47.00688997868167,43.283770237670325,0
52.15818062938754,36.96546886498255,53.61713351413026,106.51880904008115,138.11785340086624,35.00031052837097,20.800829760503,52.9214441498374,31.60107224678655,0
65.92149676115095,39.639655613930294,47.921242887914886,86.9797743053832,155.66943948979196,32.882527106797774,26.184535518187136,42.969899113854645,70.13112682617006,0
75.37436331350774,51.468492441531524,60.18440073698193,97.24951953417265,162.97207700260722,36.414846454299656,25.593465815922038,41.67486413989438,66.19781656991161,0
60.99196381218806,45.810659105647,53.02957698449147,107.10169158566532,169.02603214692218,29.41103725565151,24.13730689630282,55.99990149515949,63.61750701171538,0
58.00911131607507,44.16466139569712,45.836603563452464,111.56513613923497,131.93724454296392,27.41466909309236,17.773501502972422,65.89343654821441,22.650420760559225,0
66.99432510806018,44.83456772774457,55.184945069462536,88.87070327791862,170.7768766631001,30.43325799512269,23.041014463607482,35.610057784500924,82.0344671121923,0
69.02203334513442,50.93714174332064,61.52376491778345,93.97530161675509,169.7299497707277,34.71695756954178,26.399613131372988,35.79810208159905,75.79482824559561,0
61.02349183417278,39.401187573322865,48.25753917944,109.98325176890276,164.93737109469302,30.89219494550395,18.84102689606905,62.6701958794032,55.17500347275874,0
51.8593639301494,34.94941130617258,44.66929672621236,83.48097980048965,152.09803199037086,25.77623901265316,23.492851813512804,40.02256726580286,69.22337722250161,0
58.25680424755019,46.535372183788155,62.579466835923434,116.7003525197168,161.38802356272876,25.68721123364262,21.834955307722076,54.12706267696586,44.81188764499957,0
49.350514833952246,43.17708287300489,50.76033544968748,123.93380457281529,151.62422855596745,21.173510093918352,18.40418229061377,73.26388433157827,27.867100547378893,0
46.74142743050298,38.76156545240405,50.77113155769821,102.62606073805294,125.3914599838034,28.64636097482809,19.56592252019948,52.16227076832277,22.774320141325642,0
64.23989663457795,44.4887790262271,55.977974714784004,92.51351008298398,144.33367534158967,34.86704555295984,23.60101630312387,37.876996391158,52.40111638198531,0
53.401312585604074,39.44700597506963,54.96909226183798,123.52652540947122,149.5310383801666,31.406499181271077,20.158281419035575,68.7252047156285,26.004836131025414,0
50.26871957716686,43.021707330422174,61.71273642850482,126.66359821355452,158.4359200701994,31.03906034019419,23.736289924617022,64.96802811137847,32.08023536769152,0
54.38997074909987,44.06714401375905,63.77849663584878,132.5235400049105,148.59796814222764,31.383770957835704,23.409259717492304,68.76211984048167,17.008433209508752,0
60.44184585347225,47.29208994848381,61.61785494857801,119.93181989012727,161.89722181231042,27.224892372834425,22.24957919583684,58.903932581988585,42.040551038691724,0
64.50701731875891,50.778490064750365,60.21471810551121,109.7383407828277,141.56644470021024,30.03970560667752,23.544945607698498,50.14264837792484,33.720762111020214,0
63.67126824666579,53.906221471300924,64.31200800047647,118.74309067518062,157.0521014282821,27.366174485122908,23.553603212230158,54.82907187916442,38.68442092903849,0
61.504389822304965,52.15885280645947,59.05478332385351,107.63731678076456,138.36887565657764,25.00177952054611,18.793697291140603,49.59090373614751,30.744058727957533,0
46.08812970917354,46.910990280907576,58.53367782915641,121.59984834979431,134.16844078482507,27.05773078328093,17.863257016317657,63.21731432423143,12.620543871994753,0
60.17103465313728,48.77948372726814,57.3085536604594,127.92370345059919,145.0831119843085,22.079496165575648,20.95743245152992,70.86893491402537,17.930596989650194,0
56.49269434998373,53.146888526035795,60.27139559049159,123.36269794982552,139.26784448118394,22.477032623426272,20.722000050654835,63.90336010241776,16.375923223482264,0
52.24865704601997,49.11316616945,61.88361333592124,135.35980456043325,136.89813717314578,25.09888499973626,18.937512372023143,73.7117759353532,20.740030561628412,0
59.25721037696843,46.208516856183614,64.33798222280556,106.47118530402966,131.11787629763512,29.91589357300539,24.241824450601737,42.97115244689724,24.88985658375266,0
54.19957180473372,49.70889614256721,56.775317161092865,116.27714219123949,144.498945895439,27.39428554248573,21.617418368946854,59.813217371203386,28.24421152569011,0
59.57746980714313,46.00285435638885,50.71344169562835,98.8818972835256,157.8759406646711,24.93351342264343,19.437462336231974,50.48484860725166,59.01438316275272,0
62.71428016951882,49.168063367648934,60.427661478847284,121.23288696589864,168.5294565525487,27.96956410304149,20.11131852214936,61.391062752749214,48.310783065720614,0
65.48472994695942,51.67872535839345,67.05858663891934,121.33184172497488,174.15495076407024,25.209076722233405,20.156834737647372,56.16625298247057,57.308869898346245,0
55.84496436030979,52.428229508158,59.12340593682844,119.30984832526016,156.85292238973662,25.068403991653764,19.770668027052988,60.55334864383982,40.89818841905095,0
62.71479313536778,54.22636659421784,65.62672963674756,116.85088257601221,171.63592484069432,22.608673167631522,21.88961626688181,53.52733057679554,55.14570064249227,0
64.22396004169728,57.119216949120066,68.33720167393835,123.44219578838623,163.59474474606898,23.607301683479967,23.70313645454661,55.753142523897196,40.85331583897769,0
61.903791831371926,49.850264547051715,57.62467585395362,100.17073918737879,145.34225884426766,24.13257070219615,25.707614403986934,43.11486789126937,45.20722663473642,0
62.30541545009968,48.09720633761203,64.25064593482381,105.28134808402929,179.3117955784098,25.90200983513102,26.37134182294536,43.97259015206135,74.0321768241405,0
65.06724580869526,49.73753964688419,62.40169342745978,101.55433673785922,155.2453905207401,30.759019545302053,27.209769138323843,41.356797082464674,53.69108048409549,0
67.14741374928393,46.043619096561535,55.01059102430515,85.93802377728672,148.81705684060728,27.577873871061286,29.24151626581265,34.291895398294365,63.53278787032154,0
56.40836472680861,41.83128129947652,50.14460775196228,88.37651902555584,132.06802468602098,28.08035519202467,15.337611804954404,38.629991550256,43.69194583923061,0
61.90638197127744,45.862733695553715,52.855546657867784,88.7717524267033,148.89904451913966,27.36732998483125,26.1625862535389,38.5162095310352,60.270509524857005,0
57.396470958256465,39.97931431559355,48.60234270059225,119.55925579742022,159.45111271154997,26.617811429966892,24.834334069375743,71.63249612984104,40.39766937493169,0
57.501178228530435,47.32150399151456,49.94326574788274,112.40864373240956,139.78254776847245,31.64934296207365,19.032194688171558,63.012197587062396,28.79492594884761,0
58.17609470124764,44.755852194206895,54.89188760282204,119.3605113449654,155.73574065207532,26.379478887522847,21.63161377747433,64.75621257081336,38.1792131318632,0
66.04836744065071,53.80834068058014,60.97677500574816,99.08103072007108,156.27644975053875,28.95324049107073,25.441605789229087,39.117986899223716,58.39713792574298,0
64.34919798608115,47.99780793008347,61.3553673398066,100.33171442434632,174.1563778745847,25.7822376391915,20.05071760038291,42.546665663693894,74.11530480064947,0
70.33196598754314,59.6132457368949,68.51470600610871,101.37583116679545,163.10138389367427,27.575881488473293,26.62082217062045,34.088842937674535,62.16076800352437,0
57.17669318329649,47.6978692725232,48.823713498664894,112.33269671235064,161.36753919218103,20.191769741804347,19.423195160179926,65.33197489179368,49.10443361421311,0
60.449067044231455,47.87241029996066,56.77110274406483,96.06515274243324,162.60805544569303,22.950265346529363,24.2039951601185,41.377070458298064,67.53589139218994,0
56.62005513133232,39.980070107842494,43.22615084786354,93.18019786383705,138.41252227712292,29.576802067856804,21.367810595741037,52.124212719327936,46.049712329732856,0
65.10373811326797,53.569543151858475,59.1155300453199,89.97562921866636,134.64443629726046,29.413742325539907,24.819919338867173,31.930261419438626,44.68527409318689,0
43.19899921942357,26.56755043117063,38.868512206458675,96.485741935808,134.36119654418184,29.36499563452985,20.974395507582138,57.718370388096226,39.75052244953332,0
53.80267895932779,31.97571476638165,42.54919399128211,87.96489696462147,117.16962064467695,26.938051920444387,20.72132828172048,45.44067503502705,29.317915371425453,0
49.41807177793689,37.6739395568519,50.924908536608314,94.1650319984351,129.29698804603095,29.00168013328707,20.636028991503924,43.24110251147132,35.13421122672509,0
68.57759238443532,48.509689862983244,58.05132140227511,95.06078765482364,152.81215106619504,29.79189871861111,24.43329200113293,40.28549786599017,57.784206421670866,0
72.0022168129256,50.88117026200523,59.03337280337843,88.79411328962593,161.02604369840526,31.324890448189826,25.811049863705723,33.621549755830515,72.23349298698061,0
53.159080715839345,36.546978613551694,45.522528074580315,101.27169641022459,134.12789876514208,31.831009769250738,21.768590683664737,55.77821181027471,32.89900577676261,0
53.62876570994332,40.20660429649792,46.13029985881213,81.5422260589902,131.32151971991965,24.12408822660263,20.036128115479425,35.527286029355786,49.791765612226015,0
61.18175298405193,48.46862524758934,58.158455225701076,102.69633571963352,142.8078522491484,25.4072239732626,26.825533122568,46.196040387661675,40.1205809945721,0
63.81718200911863,54.19653179488474,64.55748669996768,116.20357493243395,168.79497036098698,21.795724513076454,22.836553079702053,53.303843770387466,53.92306782969324,0
58.64393654929842,55.10087820080724,61.97214828782798,102.36535869749927,152.81573562867754,26.77874041545277,21.18234406827677,40.65104495460695,53.15295072402142,0
69.00003881287468,54.11283654806156,62.52476640214181,99.12793800136551,169.9963790673735,24.980113371639643,23.956539687113363,39.41100471708506,71.21999434372032,0
49.40903741891886,42.90375490138745,48.890378076144145,111.10862237409624,143.6118203611191,31.36524521455968,18.38363673770313,62.41273455562979,33.16291889089898,0
62.361106867963954,47.06517930952936,59.010251469594145,87.20995303412919,150.1617555818604,25.33916782843091,25.09728218857435,31.550860131661096,63.109796072795646,0
49.85696045225055,37.92050594079472,46.399457342589976,89.76038102901803,136.78512351902657,23.32257339912352,23.1066414387108,43.540075922996714,47.03472058550396,0
59.002935745170575,46.33204753263581,54.52574975707899,96.60358260390741,137.11087521332522,22.727368886487643,25.105239727035308,43.92459828858279,40.86439607711144,0
52.83439725653484,42.16630820069672,52.02262702699294,126.6402601993491,133.48353509923643,28.243037179106164,22.152362211293426,75.095057929969,8.634027157814696,0
49.7049722033048,42.3647676961418,53.6028917830256,110.64010611162139,163.66382983255838,26.31454876639253,18.6399454850528,57.374809978539794,53.04187056731801,0
54.23495505545379,42.19330398861944,53.48314059472078,95.36486218106609,158.5512398723559,22.62467759915469,23.889530376550155,42.7936662740154,63.35397271235138,0
54.37788734868735,39.41232577532711,54.34045372804468,94.19009190795269,149.6724885603075,23.78564909314311,27.424110743542023,42.6304372470429,56.18672270958146,0
63.60981129997198,48.09394493627858,68.50084221523451,114.52068511034928,160.8012252403804,26.55495588496609,28.916361707333532,46.53943444850945,46.6098252196666,0
48.50565358296689,44.55415515562729,56.46891838329925,103.246859520071,125.15105337293676,22.661815976052342,21.469044117762447,47.10088158676467,21.94695576813312,0
43.77975741876729,39.29978924720056,54.99719300430942,118.32737571229171,132.46054430900594,30.741233530524468,20.399310808699372,63.527805194929336,15.585596365298114,0
53.14779318403488,45.948703304263496,68.73758409090202,113.83997752580649,133.62272440698007,26.562291088567942,25.553218883985164,45.60297772602011,22.676617305429286,0
45.89818223367381,40.77192185469014,54.85477213939353,96.1728387978462,146.6192724525889,27.16312606280293,22.931048060547344,41.542477713657455,50.52209399197125,0
50.46672476387255,40.95804901796776,62.260889600037096,102.76187082203494,143.87355572316525,29.21470461823095,27.282507221034628,41.20565330241169,42.13756242627665,0
63.310396866327956,47.99846412788754,65.27536237953542,120.86579025027105,159.7905719295402,23.88952612408956,25.32434959547011,56.38605634556848,38.92481195398502,0
51.4847024786825,35.662735161809586,40.158332303219524,100.62785649622623,138.2876872563591,30.557188298375326,14.363475328188018,62.00761902840053,37.88245323573215,0
47.70090193185553,40.93968821597266,57.78494911562912,131.92612918263686,136.05962382961042,27.04651756393763,21.371081721762145,74.2558306375934,19.259828479358386,0
60.719869833658144,50.39501800876592,55.923192389807504,121.95418609812046,136.6518736817382,30.022704199423604,15.01909879485572,67.46069184409484,20.20358002237104,0
59.43296919668515,49.10078857785467,56.077200458115975,115.24838655358292,143.09883995209273,27.812274686134977,19.891564236297647,61.630274830725654,27.979505596535354,0
61.695747726531565,52.438578305486935,58.8511920822542,119.12591364722826,138.65405734383543,29.10263469019109,18.813427609076587,61.91957493700296,22.80642265686255,0
61.17033321961073,51.17520937043904,55.30274241985032,122.62967398002908,140.7148160270967,30.47704579096943,16.647820475897678,68.78735128415617,18.19862250809001,0
44.87284086330144,39.879798133807576,51.97477275038075,102.27104567974182,128.08199871627986,28.239735175455934,22.639917126580283,50.31103274096286,25.860204511235672,0
56.39681908316805,47.73763471117214,57.441702801729974,131.8729028605726,152.13298043788424,25.9621612008706,19.6806106287415,75.43587325404177,21.635545992549538,0
60.06530692290734,46.918422964557685,54.7103856475089,134.00375529390587,144.79322780607652,26.469997310310372,22.52118812832673,80.08190720960137,12.362208058722176,0
45.97685954745046,35.515627537379864,45.861976064699704,86.60498496643646,130.03090846185444,31.32007193575291,18.98770543472605,41.13209679019812,44.22143495082789,0
60.00011226579882,51.152062430380624,59.837489101030904,110.8355457333957,146.31931727414326,27.781341822019805,22.79607270445413,52.162170464277295,35.60011076570913,0
49.95584525677181,41.58214191762311,59.30011757641612,125.72981682263284,135.9299204980364,30.461584742407172,24.90032966362508,66.50479219080404,10.595966807330568,0
53.54075326565232,41.40718526026098,52.41034459483262,96.03982805146299,119.60525316981064,32.42945984748082,23.253825763586462,43.662290709384976,30.4497512687671,0
50.78541941623826,38.9813657073717,50.67199891896235,87.90665559850159,126.74051956704794,31.973281497073454,23.711841080685574,37.46598072702496,43.77920803432909,0
64.82131856613468,43.12109021882354,57.68208417521599,90.11672607277887,138.70530775108935,36.64252609599843,30.124130643587122,33.8905310121935,50.841829993528926,0
72.15116131255519,42.321128338843714,53.366360384229715,88.10366503274929,150.77403083676973,35.54532827792587,33.149308790855066,37.66519010205847,63.66545904386601,0
64.7628237952634,44.059444273619626,55.480924504716434,83.89326129649696,142.21663256264372,38.57108977593188,28.555516991605593,33.02465076415922,64.44573704606239,0
69.27883221725587,46.00214548287028,54.888589564090935,96.38175143362056,143.60767465530625,32.27475730948869,31.07399973746063,43.73549565321869,49.16199588297758,0
72.34891694002916,45.80342878441552,55.39719845075317,90.42961296055813,148.37706354607187,33.45326009374596,32.40617898751977,37.80918886337518,59.31300206905893,0
45.955667535732886,33.766489612904905,47.54081138931639,98.31938456376726,126.27876729801918,32.55054653500727,20.706382944748878,50.781018482187136,30.309485678944554,0
47.89588420726877,34.13985197996162,47.48577057582535,92.25544519716496,116.97457460407007,28.306071763153554,23.620668278282896,44.769735154162476,25.920838775515083,0
57.68006582935074,40.4120589223316,52.5938715411836,97.65807291607466,141.79343991485712,28.763259483583425,27.70129651665648,46.83739327580805,44.73954273869592,0
47.192918380398524,37.53321216138579,52.83187821440834,111.6920730683202,123.0430858427216,28.65915158053891,23.82282966897057,59.19232946916573,15.612020559279614,0
49.436927544687215,48.76576921293356,66.46601597995185,118.67370606408224,132.66083850024913,33.67496998266565,20.746408245492105,52.218187073322525,18.011090257021703,0
47.284029169973536,34.962740801594315,49.94768418160409,114.78007436700516,131.92237288688816,30.3882832959427,21.530063444048615,65.39166987195796,17.53716697971277,0
42.547675701524895,32.38711118030819,47.09564604943634,95.26456900374023,122.34160686511471,30.99166602321885,21.113410101683144,48.872811830055504,27.16076686155224,0
54.239974673840145,44.523191752044255,58.00126542311443,121.89460154047188,136.23775022059922,33.1682938622434,21.610067929951406,64.64182941164745,14.599625134300096,0
51.864263053385905,44.643682818138686,60.77273360560216,122.54895112436695,142.52868352475045,29.407646009110774,23.79831457975165,62.630878070643575,20.155375550589433,0
59.76632320376442,49.64475175191761,61.35028569692572,112.96054753585085,149.79828902938567,24.465316787383227,25.1703865692233,52.23773431610194,36.83912414598405,0
50.969537417411225,44.9024202274179,59.03674748978728,131.279564165428,143.08888290080134,31.60087690824359,20.699198450234324,72.4606139832313,12.146194408935122,0
52.70759616642196,45.09857132780698,60.77626492061946,109.34780962696276,129.34348851027826,28.564609560359827,22.86004058030555,49.53780546647957,21.292992951277608,0
45.80498526681915,32.4553114130009,43.298825544893,101.78506451123457,130.64701185326388,33.55694222349848,20.30562821871802,58.912217126931075,28.958692044979333,0
51.82676802463802,45.89928719548242,66.75569063372696,120.02734699291977,136.04493300705926,30.746596096011945,26.48708477354156,53.53410587848004,16.91679513460099,0
62.17496254480788,52.23275354338102,59.74246583816494,127.58465209807865,141.50717477243003,32.0089169938527,22.30007417859292,69.15217137376399,16.845616124600543,0
62.53238157288068,51.57004983970788,59.63202633892857,122.1159750752453,149.54009902583766,33.5959988066616,19.36734097749314,64.71699807890175,28.113794032158328,0
62.21903240603366,55.14285227473474,60.67522910412028,111.34529106778776,137.8267877847524,36.682919827366064,24.2141500547704,51.290580748069885,26.5878722287762,0
63.2584210021966,50.726691711056674,56.25608875267066,114.39847016427512,139.61248977083363,33.9159959119628,24.160480579819197,59.438901553371494,25.319522456633358,0
60.037863684508046,47.637349002820756,54.40840066456336,120.33475474816099,142.40795156084283,32.47169708348404,19.345348800041247,67.34353279171407,22.094751323692666,0
67.88004404337084,56.75620557976733,64.07286816509752,119.31911675786743,161.4623817624093,31.69783325281477,21.81412280754106,56.740358963679704,42.65845157357693,0
56.50330589372432,44.642727521590594,53.0185623653146,119.05852899785887,135.2572179112509,30.568139633936266,19.049673641361057,67.53814612422657,16.428732951932712,0
54.99962876512402,48.182717413470314,63.43672390409334,143.48338570543845,129.9401097053931,30.59741952115725,21.967847286033678,80.85111043345502,19.044621411783236,0
52.94017528452167,39.795124302189066,58.43501478346401,128.72710589659556,135.80987769000401,33.355601893848466,24.330036632423486,71.14876231635249,7.210600440319609,0
51.082672231749115,44.810905636758356,59.728245962981994,108.06136643384907,137.8248446544654,27.176189175888158,24.804045627616862,49.26766554532882,29.763979704414197,0
50.08524189441724,38.579160564882265,53.26503461831946,104.4299226189934,132.34278390681118,31.273817313175375,24.635449157633943,51.92062364899939,29.56774221900911,0
62.151701222355,51.775924814562686,61.04424884257613,125.10299536611116,142.99706720373769,22.668928899682502,22.862194551090425,64.61171715087877,18.4779658456092,0
60.27443306047874,48.26018415452937,58.11160147649671,118.09351623704927,152.75635919865275,26.010645660581712,23.803351656804182,60.56419262137002,34.79695895629612,0
49.31375745875848,38.198239757760724,54.996440023288095,115.54774894670008,132.14523126717165,26.69793086919395,25.26195972020932,61.432337960877355,16.611017832440144,0
47.88000677688871,42.0094097938985,53.533036670073756,107.27181327921707,132.88742510019677,27.048588307056647,22.992952593822107,54.0378336941521,27.75364086897049,0
62.71093323597188,51.53364466531919,61.72440965532295,98.36731882135828,144.9629158858096,27.878179530281738,28.242934091749806,40.22282742231195,47.45276062510442,0
58.31122888502783,48.49205884606523,58.24709669216622,99.91730398973048,132.62008062107836,26.557395863619,26.38081154382115,42.905891628273615,33.127274309237926,0
64.92569814886143,42.372144983739254,54.1374706181818,88.99383916943411,140.65923137443406,36.248114653981744,31.55860953121385,37.24464007744904,52.01970999880208,0
67.97879921811804,43.43423428481558,53.46672596079171,84.5063526669913,143.5433839399687,37.30320342482829,26.933000957303392,33.58401643526067,59.338498135097524,0
57.192349543499105,46.721892424670145,61.443413975796005,96.7733802811917,134.71167667969445,30.75262260835245,30.23594426054731,35.65794745020611,40.4454348105473,0
62.975269711417646,46.95641264964619,54.30566448222082,116.22211892682158,168.55559476325797,26.01134677146373,21.888903816325783,63.21156806357283,52.34403881585417,0
55.79374648781233,43.005634713949874,59.366770945109465,101.30764536812329,148.6362751072887,36.27196210586527,29.463305035889988,43.267463210560436,52.20739593539929,0
62.207047571022166,46.39819130680573,61.221354302433156,91.53516723109765,149.0387982566643,35.5485753378071,28.18344382823676,30.751107329910056,59.578014092138694,0
66.66829958061844,45.87602916464671,57.61671423959537,91.17002417693968,142.98204961721055,33.968571844965446,29.65642281448475,34.75669700230721,53.0064881998974,0
71.54516691433878,50.748201781677025,62.15867631057556,92.13988302510953,156.73685574122499,32.93167543346138,27.739082584284464,32.218208446800176,65.0789573217401,0
69.08459299301173,50.99327025287714,58.96871554190554,105.46787313107826,164.76964720488402,24.964228917366967,27.229632572662734,49.35632070478828,59.485849248440154,0
69.98644222444561,44.20105248515239,55.796305581696565,112.81477722388594,165.01409057697356,31.47123388087332,22.640677119131976,58.36910769677418,52.27184498456074,0
61.282630737944864,42.975065584400376,54.433906681740815,130.44671101958528,156.5177050056819,29.184251600023163,22.125875338265466,76.06806313111116,26.07837357784912,0
55.67323845700379,46.69123538825893,57.69935515007322,133.72676823533345,153.97500449884532,24.343106883909694,23.468158034783592,76.21050623976437,20.817863227715087,0
58.73089970149586,50.13825901331775,62.536714966145716,135.7559739327698,150.43348240921387,26.15069248875309,22.94670893840251,73.6041298210293,15.858443711125345,0
54.13584429605992,40.64748968950357,53.01132426633564,117.80192385023668,148.03005808526672,28.293777157964698,21.589665638827828,65.07602705413882,31.06204707665677,0
60.843724454422464,51.05139490961256,64.15635554541495,119.49439134659114,131.10939693598073,24.052508640436415,27.179004329758417,55.891578847082265,12.578942348728996,0
56.58442303115336,48.856618979675204,59.751531962336685,109.06900604030402,135.83825453217457,22.724198818444,24.372899704532145,50.269042742992156,26.77992713784884,0
62.91571752795465,48.87848953843402,61.451468951227824,105.85424671163577,129.716931135545,29.141681829374537,24.244773372934183,45.79234051863521,24.56742984376803,0
63.08763451993101,48.31746904783148,59.91449604377976,106.15142991753193,122.08450839529196,27.642850875924967,23.866550826983804,48.153945389577686,15.93610356328031,0
61.05774166939575,43.326276352100976,54.384652227547065,124.6136043071408,162.09719046971344,26.152547679527178,19.45268340354164,70.49296188967911,38.61252410039509,0
50.2500169501682,41.84073345254899,53.89867632043373,100.70842989379894,146.22777497944062,31.381803338737413,22.724093032092856,46.832857216502454,46.53607015421417,0
63.25633028576403,47.426739314224044,60.9084625705021,104.75845566997988,170.27369715424732,25.194833768747873,26.470024309308247,45.0529456992776,65.5293327908649,0
63.230969272638646,50.242688770179996,62.42839861049103,109.30087779946363,172.565996943749,23.17819529132317,25.053916989800463,48.161537779008256,63.3826847756123,0
60.44574010697972,47.833103593326925,58.82979135672206,131.3494109262953,157.1155869431166,22.067746441503367,26.44408607947843,73.10378296454299,25.772655086105686,0
49.200012401554226,46.37199659744667,55.823323251639614,117.34285959140188,138.87276736966075,21.88502514970202,23.843228949001695,61.88985285554229,22.422326756986354,0
56.170458976543216,45.50671938543398,61.019912323667796,123.73609264559124,140.72457327636394,27.84274812069837,24.71994631454979,64.25130342338312,18.06629421979089,0
59.3624555132526,51.12579401584345,65.75868960364507,132.9362870736263,156.91592156174184,25.955942771382016,23.71159344423561,67.36351361001168,23.979679733565426,0
52.990152071142276,46.678442894716426,59.20190742304342,115.56048522887366,145.49262716398198,28.97465941214705,22.157075915314845,57.88945413616533,30.071402454144625,0
50.00770947079543,48.8220044727489,64.84405846801387,114.12254524568121,129.10950132435931,28.546983399849104,22.66198364947419,49.53678088377621,15.037062947471945,0
52.08765836475152,49.81627378030552,64.55688405877892,123.7197448351602,136.55523757657724,23.984082122732406,23.28500492945503,59.444033184015495,13.980488541001327,0
56.61410808522048,49.195832583473546,62.69586330182638,128.14134789798482,137.3580699511338,30.977827677984376,24.84019560643156,65.58935653274928,11.45778002673724,0
155.09899103282962,180.75295348762225,189.84608194191026,183.14656531210696,73.57635457559495,41.813929211676566,26.77410027663323,29.27514288005913,111.21031799967905,1
157.35898158597956,181.9906765101336,193.62534079627744,186.70498350626113,62.74391836342288,40.28567307447421,27.568324284666534,28.348871622828604,124.6600023739878,1
155.7574930455536,180.39855648202118,192.04333090402432,186.9646939628917,64.71321601528692,40.595392137162754,26.802666777341628,29.064559351862783,123.0243826454284,1
154.69131106079178,183.313606688102,194.73066185780567,192.18046242699302,75.61189472660567,39.10442434117764,28.124146524310554,26.124116532837014,116.70587667661856,1
